10000,9995,9999,10004,10000,9994,9993,10000,10007,9985,10008,9992,9991,9999,9989,9995,
10019,10004,9980,10011,10010,10001,9989,9679,9983,10015,9984,9993,9994,9986,9996,10005,
10002,10007,10019,10014,10005,9999,10001,9680,9986,10013,9990,10007,9997,10000,9992,10010,
9996,9988,9990,10000,9992,10008,10003,9995,10005,9988,9996,10016,9999,10004,9995,10013,
10011,10325,9998,10000,10015,9988,10011,10000,10013,10001,10007,9987,9994,9977,9997,9987,
9990,10312,10011,10005,9989,10016,9994,9769,10002,10018,10016,10007,9994,10016,10012,9998,
10024,10319,9996,10000,10009,10002,10018,9787,10002,10003,10014,9997,10012,9996,10004,9989,
9997,10173,10015,10025,10002,9990,9982,9691,9986,9996,9997,9996,10009,10007,9997,10008,
10006,10307,10002,10000,9990,9988,9995,9537,9993,9989,10008,9987,10012,10000,10001,10001,
9995,10390,9998,9994,10000,9999,9984,9639,10005,10003,9991,9988,10014,10010,10010,10010,
10000,10783,9997,10026,10015,10008,9988,9338,9997,10002,9989,10005,9995,9985,9990,9996,
9995,11277,10003,9996,9993,10003,10000,9675,10004,10000,9988,10000,9998,10015,9990,9995,
9991,11242,9993,9988,10016,9995,10005,9673,9995,9995,9992,10004,10011,10000,9987,9999,
10001,10307,10008,9994,9995,10001,10017,10010,9993,9989,10004,10009,10009,9993,10011,10011,
9988,9985,9988,9994,9735,10001,10018,9987,9977,9993,10011,9994,9983,9993,10000,9992,
9987,10010,9989,9979,9743,10004,10015,10007,10006,10013,9988,9998,9985,9986,10006,9995,
10004,10012,10002,10000,9750,10003,9996,9995,9996,9993,10000,10013,10002,10015,9991,10000,
9993,10003,10012,9981,9999,10000,10020,10019,10017,9994,10004,10017,10002,10002,10001,9983,
10000,9987,10034,10009,9989,9995,10010,9994,10012,10000,10015,10019,10000,10000,9982,9996,
10014,10000,9993,9987,9995,9995,10002,9991,10013,10000,10005,10002,10015,10012,9997,9982,
10009,9984,10004,10000,10001,10016,9985,10005,10026,10007,10027,10011,10004,9999,9993,9996,
10001,10007,10003,9995,10006,10003,10006,9990,10000,10018,10011,9990,9999,9998,10006,9982,
10002,9994,9997,10011,9999,10009,9992,10006,10007,10007,9997,9990,10004,10006,9997,10012,
9992,10006,10008,9977,10019,9995,9997,10004,10010,10000,9990,10005,10000,10008,9999,10020,
9985,9995,9997,10015,10002,10000,9998,10013,9988,10000,10004,9991,10006,10007,9982,10000,
9999,9994,10006,9991,10004,9977,10003,10007,9992,10011,10000,9984,9987,9985,10006,9994,
10014,10013,9984,10007,10016,10022,10018,9995,10020,10008,10001,9996,10009,10003,9991,10002,
10012,9991,10000,10000,10006,10000,10009,9987,10000,10010,9978,9993,9983,10024,10003,9984,
10000,9981,9991,10005,10012,10000,9994,10007,9990,10008,9995,9996,10006,9992,10007,9991,
10015,10491,10002,10005,10000,9998,9993,9681,10006,9995,9991,9990,10006,10011,9997,9998,
10007,9330,10000,9994,10303,9994,10023,9387,9990,10005,10016,10002,9996,10000,9982,9990,
10008,9623,10019,9999,9815,9989,9994,9394,9992,10011,10017,10008,9999,9999,10003,9986,
9995,9053,10009,9996,9415,10004,10001,9395,9988,10006,9989,9998,10000,9998,10000,9992,
9983,9564,10003,10006,9505,9990,10002,9410,9998,9982,9991,9997,10009,9698,9981,9999,
9980,8711,10002,10009,9388,10009,10013,9420,10000,9995,10007,10002,10005,9480,9998,10000,
10000,8518,10000,10022,9834,10011,10022,9613,9990,9989,9996,10000,10004,9802,10016,9985,
9992,8189,10009,9997,9835,10010,10001,9002,9995,10001,9984,9994,10003,9800,9998,9993,
9996,8465,10005,9993,9561,9986,10001,9591,9987,9998,9999,9998,9983,10120,10015,10020,
10000,9454,9988,9989,9682,9997,9987,9582,9987,9991,10002,10024,9994,9942,9996,9977,
10007,10020,9988,9990,9468,10009,10011,9346,9995,9993,9999,9999,10013,9925,10003,9995,
9990,10641,10015,9978,9124,9986,10004,9631,10003,10029,9998,10009,9994,9818,9986,10005,
10010,9444,9987,9995,8983,10013,9990,9779,9990,9993,10013,10013,9992,9670,9998,10001,
10004,9752,10001,9989,9209,10000,9990,9909,10005,9999,10002,10000,10004,9721,10003,10022,
10005,9116,9996,9990,8878,10003,9998,9916,9996,9996,9995,9987,10002,10000,9985,9983,
9998,9739,10000,10009,9506,10004,9999,9998,10004,10000,9981,9990,10000,10003,10013,10000,
10009,9505,9999,9993,9597,10009,10004,9998,10001,9995,10000,10007,10000,10005,9991,9997,
10012,9942,10006,9989,10021,9989,9993,10000,9990,9980,9991,10002,10000,9997,9984,9993,
10000,10259,9994,10001,10005,9987,9996,10010,10001,10000,10011,9995,10002,9992,10008,10005,
10001,9992,9992,10010,9994,9982,9999,10000,10008,10000,9991,10007,9984,10010,10002,10020,
9997,10006,9990,10015,10006,10005,9999,10014,10015,9986,10009,9992,9993,9994,10000,10003,
10013,9996,9987,9994,10000,10013,10002,10000,9993,9981,10017,10009,10002,10017,9997,9987,
10000,10019,10002,9990,10007,10001,10008,10013,10013,9994,9998,10001,9994,9995,10010,10011,
9998,10014,9993,9993,9992,10019,10007,9990,9991,10005,9996,10006,9987,9993,10004,10005,
10001,10008,9996,9993,10000,10003,10012,9994,9990,9991,9997,9999,9992,10016,9994,9993,
10001,10013,9993,10006,10004,10007,10011,9996,10027,10007,9991,10001,10003,9985,9997,9982,
10002,10018,10008,10007,10315,10000,9998,10013,9998,9990,9981,9998,9989,10008,10021,10006,
10006,10446,9987,10001,10324,10009,9995,9991,10007,10000,9991,9993,10000,10020,10009,9998,
9986,10993,10005,10015,10316,9997,10009,9502,10009,10002,9996,10001,10004,9989,10000,10002,
10004,10924,10000,10017,9805,10003,10016,9330,9998,9991,10000,10000,10005,9817,10007,10001,
10001,10796,9997,10000,9212,10012,10000,9110,9980,9994,10020,9994,9996,10162,9998,10001,
9991,12124,10008,9994,8330,9996,10006,8600,10002,10005,9988,10014,10013,10753,10000,10007,
9994,12340,10000,9999,8874,10017,9994,7755,9994,10002,9988,10005,9982,10105,10023,9994,
9998,10976,10001,10001,8444,9663,10003,7593,10001,9994,10019,9992,9998,9567,10018,9990,
10003,10406,10009,9985,8453,9683,10001,8769,9995,10000,9989,10002,10010,9565,9990,9994,
10013,11036,9986,9990,8492,9690,10002,8468,9992,9987,9983,9995,9999,9316,9992,10000,
9988,10516,9996,9997,9531,9691,9999,7971,9995,9987,9987,10000,10016,8491,10000,10005,
10003,9934,10019,10005,10322,9690,9997,7694,9995,10001,10005,9973,10003,8104,9991,10019,
10016,9672,10002,9994,9293,9693,9986,8212,10015,9989,10006,10014,10000,9033,10013,10012,
9992,9442,10005,10000,7562,9685,10008,10277,10009,10002,10010,9986,9992,9464,10006,10024,
10002,9360,9998,9996,8267,9696,9988,9553,10001,10006,10005,9997,10002,9178,10021,9982,
10003,9227,9983,10007,7746,9699,9990,9255,10000,9992,9994,10000,9996,8850,10007,9989,
10008,9750,9986,9996,8005,9678,10013,9228,9999,9984,10007,9995,9995,8763,9990,10009,
10005,8716,9982,9999,8838,10015,9997,10128,9994,9999,9989,10005,10000,9675,9997,10000,
9994,8961,9991,9996,9068,10003,9996,10827,9998,10002,9998,9984,9983,10017,9997,10002,
10003,9340,10005,9993,9522,10007,9991,10318,10003,9981,10002,10010,9998,10032,9976,9999,
9995,9750,9996,10002,10350,9992,9985,10308,10007,10005,10001,10002,10006,9993,9995,10002,
10003,9679,10018,9993,10314,10005,10020,9978,10000,9996,10000,10010,10004,10016,10001,9991,
10003,9995,10000,9998,10002,10000,9992,9997,10001,10015,9998,10006,10004,10006,9998,9995,
10001,9995,10004,9987,10004,10006,9997,9983,10005,10002,9994,9999,10005,9994,9995,10000,
9993,10005,10008,9998,9998,9991,9994,10015,10000,9984,10011,10000,9986,9988,10017,10003,
10001,9996,10005,10005,9979,10000,9999,10023,9983,10017,9992,10000,10004,10000,10016,10002,
9989,9998,10000,10011,9999,9993,9997,9986,10000,9998,10004,9987,10001,9995,9990,10002,
9994,10003,9999,9998,10191,9985,10006,10629,10004,9982,9987,10004,9991,10013,9997,10000,
10003,10270,10008,10001,9691,10012,10008,10586,10009,10000,9998,9996,9991,10252,10010,10004,
10004,11463,9994,10004,9044,10001,10024,8208,9993,9983,9975,10008,10009,10001,9992,9999,
9996,11411,10001,9974,8603,10011,10016,9343,9997,10004,10000,9993,10012,9489,10005,9998,
10004,10743,10000,10017,8670,10012,10007,10384,10023,10004,10001,10000,9987,9491,10007,9993,
10003,10058,9990,9993,8293,9999,9999,10833,9984,10006,10003,10005,9998,9104,10007,9992,
10010,10947,9993,9988,8389,10008,9984,10411,10004,10012,10020,10003,10000,9337,9996,9992,
9992,11095,9987,10006,10143,9697,10001,9994,9982,9986,9998,10004,9995,9182,10019,10007,
9995,11221,9991,10010,11646,9997,10010,10537,9998,9994,10006,10008,10000,10105,10006,9998,
9995,10628,10002,10018,10615,10007,10010,11132,10012,10004,10001,9988,10000,11055,10010,9997,
10010,10292,10006,9996,10231,10205,10006,10468,10014,9982,10012,10012,9992,11331,10005,9990,
9993,10671,10005,9984,9599,9997,9984,9791,10006,9996,10002,9988,9995,11441,10014,9994,
10008,11334,9990,10009,9620,10002,10020,10251,9956,9981,9998,9992,9996,10227,9976,9925,
9981,10642,9999,10009,9314,9370,9997,10796,9943,10004,10001,9996,10003,10075,10010,9951,
9999,10535,9996,10013,10089,9335,9997,10739,9961,9998,9993,9989,10011,10126,9988,9936,
10019,11007,9986,9999,10612,9374,9981,10099,9941,9995,9991,10028,9991,10151,9993,9958,
10000,10077,10006,10004,10217,9357,10006,9738,9943,10011,10011,10004,9994,10302,10009,9951,
9988,9526,10000,10002,10128,9480,9990,10132,9987,10002,9981,9994,10000,10353,9994,10020,
9999,8856,10006,9994,9989,9818,10002,9955,9997,10003,10012,10004,10007,11088,9996,10004,
9998,9720,10005,10000,9221,10147,9999,10581,9994,9990,10013,10006,10009,11144,10004,9998,
10005,10309,9998,10009,10738,10297,10006,9253,10009,9976,9998,9985,10010,11510,10000,9997,
10009,10319,9985,9994,11115,10001,9981,8911,9993,10003,9998,10004,10007,11080,9997,9984,
9995,10050,10009,10000,11490,9981,10006,9752,10014,9995,10015,9982,10018,10010,9998,9998,
10009,9379,10008,10011,10633,10000,10003,10003,9992,10003,10002,10020,9997,9998,10000,10014,
9988,9982,10000,9999,9979,9988,10004,10001,10011,9990,10000,10008,10000,10001,9995,9996,
10014,10015,10007,10009,10017,10007,10003,9996,10006,9995,10000,10000,10010,10000,9987,10009,
10007,10001,10020,10010,9998,9999,10012,10014,10002,10010,9987,10002,9997,9997,10003,9993,
10002,9998,9997,9983,9680,9990,10017,10306,9998,10003,9975,10019,9995,10322,10020,10020,
9993,10868,10000,10015,10575,10333,9997,11767,10031,9996,10013,10000,9983,10344,9994,10013,
10010,10046,10020,10007,9360,10327,9991,11510,9998,10000,10012,10005,9995,10045,10007,9994,
10003,11036,10002,10002,8800,10315,10006,10107,10019,9998,9994,10022,9981,10105,9999,10003,
9990,11033,9988,10003,8327,10296,9993,10906,10004,9982,10019,9998,9995,9624,10008,10005,
10003,10657,9989,9997,8219,10218,10007,11696,9998,10002,10012,10000,9994,9093,10002,10000,
10005,10665,10008,9988,7602,10310,9999,12171,10000,9998,9998,10001,9995,8411,9994,10014,
10002,10795,10016,9987,8083,10017,9997,11491,10003,9991,10000,10000,10000,8233,10008,9999,
10007,10729,9996,10006,10166,9669,9998,10986,10017,10001,10011,10005,10011,8447,10017,10000,
10001,10415,9944,9994,10331,9893,9985,11161,9988,10013,10003,9982,9997,9087,9992,10009,
10015,10594,9945,9937,9941,9772,10000,10611,10000,9999,9938,9938,9951,9819,9913,10007,
10017,9993,9941,9944,9609,9949,10005,10103,10001,9983,9922,9947,9960,9703,9929,10009,
10010,10403,9939,9937,9405,10260,9995,9582,9938,10018,9946,9963,9952,10021,9936,9951,
9955,10461,9954,9936,9796,9676,9994,9466,9948,9996,9934,9934,9996,10280,9927,9952,
9960,10538,9938,9942,9857,9410,10015,9509,9940,9991,9942,9949,9989,10051,9925,9929,
9969,10822,9941,9943,11023,9558,9991,9305,9956,9995,9935,9944,10008,9096,9939,9923,
9934,10047,10010,9942,11132,9505,10015,9715,9951,9950,9939,9936,9997,9687,9936,9951,
9965,9439,9989,9940,11166,9565,9998,9394,9961,9942,9930,9932,10014,9764,9950,9955,
9978,9937,9997,9933,11501,9844,9937,8892,10019,9947,9943,9935,9996,10585,9936,10004,
9980,9784,9988,9937,11671,10138,9948,10093,9992,9944,9927,9925,10000,11926,9932,9995,
10041,9992,9994,9928,10863,10068,9945,10504,9999,9977,9951,9942,10007,11183,9930,9994,
10014,11316,9993,9937,10919,10004,9991,10534,10027,9997,9928,9950,9997,10606,9927,9986,
10004,10935,9972,9987,10585,9994,10010,10589,10010,10003,9990,10000,10006,9996,9993,10013,
9998,9801,9995,10012,10738,9664,9997,10060,9995,10001,10007,10007,9985,9446,10009,10010,
9997,8929,9967,9993,10208,9689,9998,9709,10022,9998,9983,10000,9994,10240,10006,10006,
10007,9687,10000,9998,10297,10007,9995,10008,9990,10000,10016,9997,9994,10007,9989,10003,
10000,10006,10002,10016,10004,9987,9994,10003,10001,9991,9992,9989,10004,10000,10000,10009,
9980,10000,10007,9988,10015,10002,10008,10010,9996,10010,9989,10007,10007,9964,10016,9998,
10010,9534,9983,10005,9316,9976,10000,10932,10007,9992,9987,10003,10002,10329,10004,10008,
10003,8742,10003,9979,9011,10043,9988,12783,9991,10004,10001,9990,9985,10038,10004,10000,
10061,10634,10009,9998,9117,10595,9959,11665,10008,9989,9992,9978,10010,9725,10001,10001,
10046,11287,10011,9998,9551,10940,9956,11032,10000,10002,9997,9995,10003,9604,10007,9981,
9988,10864,10017,9997,9544,10587,10000,11620,10008,9996,9988,10000,10001,9620,10009,9978,
9995,9744,10017,9991,10982,10483,9993,11740,10008,9989,10000,9996,9995,8843,10016,9987,
10029,10644,9996,9946,10163,10611,10009,11809,9997,9996,9941,9940,10002,8352,9932,9994,
10000,10821,9944,9946,9633,10192,10012,10225,10009,9998,9945,9931,9998,8919,9943,10000,
10001,10439,9929,9954,9562,10172,10001,9305,10003,9994,9929,9938,10009,8900,9955,10007,
9992,10189,9948,9939,9679,10141,9990,10040,9990,9984,9947,9934,10011,9258,9952,9994,
9994,10621,9949,9940,9627,10104,9993,9735,10003,10003,9936,9939,9954,10036,9936,9988,
9945,10303,9947,9943,9195,10389,9991,9242,9942,9989,9944,9947,9952,9315,9930,9939,
9952,10768,9951,9946,8839,9805,10005,9180,9927,10005,9925,9936,9932,8832,9940,9952,
9943,10631,9959,9954,9252,9667,10002,8721,9953,9990,9934,9946,9947,8954,9937,9954,
9949,9906,9950,9939,9953,9093,9994,9669,9947,9998,9954,9950,9989,8890,9937,9946,
9932,9838,9948,9948,10631,9574,10002,10492,9955,9955,9941,9936,9998,9021,9956,9943,
9924,9925,9976,9948,10621,9798,10007,10331,9969,9948,9927,9935,10004,10222,9953,9949,
9933,9661,9995,9925,10174,10062,9999,9846,9957,9956,9937,9926,10003,10204,9934,9946,
9974,10382,9995,9963,11070,10437,9930,9375,9946,9934,9954,9928,9999,10989,9959,9944,
9976,9952,9992,9929,11545,10306,9951,9830,9956,9954,9937,9937,9976,11278,9940,9952,
10039,9790,9988,9941,11490,10024,9953,10424,9995,10006,9940,9950,10002,10140,9938,9994,
10022,11085,10006,9928,10654,9678,10007,10421,9991,9998,9931,9929,9988,9852,9937,9991,
10013,11017,10019,9972,11630,9686,10006,11145,10007,10010,9984,10009,9997,9785,10006,9989,
10002,11044,9987,9993,10993,9682,9989,10239,10003,10000,10001,9982,10010,9371,10000,10007,
9996,10493,9996,9992,8696,9702,9990,10158,9998,10013,10000,10011,10000,10008,10019,10011,
10002,10159,10010,9997,9760,10003,10012,9488,9983,9998,9992,10000,10019,10018,9986,9986,
9992,10005,9993,9997,10003,10010,10006,9714,9993,10015,10022,10005,10009,9994,9998,9991,
9996,9967,10008,9994,10023,10012,9987,10326,10002,10018,9993,10011,9999,10000,10003,10002,
9996,9707,10001,9979,10138,9995,10006,10895,9999,9989,9997,10012,10010,10000,9994,9996,
10007,9014,10006,9995,9408,10559,9999,12162,9993,10005,9994,10003,9982,10246,10014,10005,
10061,10166,10000,9997,9040,10593,9960,10660,10001,10019,10005,10015,10012,9557,10000,10000,
10052,10645,10002,10021,9730,10915,9953,10071,9999,9987,10012,10012,9995,9352,10001,10006,
10012,10282,9998,9999,9637,10391,9998,10983,10005,10003,10005,10006,10006,9449,10003,9998,
9992,10153,9992,9946,10697,10290,9998,11155,10001,10004,9946,9940,10012,9387,9928,9999,
10013,10971,10016,9954,10883,10009,10004,10276,9995,10000,9952,9941,9994,7864,9950,9990,
10000,10107,9940,9952,11155,9931,10000,9753,10007,9992,9936,9961,9997,8382,9948,9999,
9981,9760,9948,9957,10807,9851,10011,9603,9995,10000,9947,9931,10000,8601,9938,9990,
9927,10090,9960,9961,11411,9884,10002,9671,9933,10009,9930,9940,10007,9968,9948,9930,
9945,9899,9937,9950,10540,9891,10001,9501,9951,10000,9929,9946,9967,10310,9939,9946,
9945,9922,9980,9924,10049,9488,10005,9466,9948,9985,9931,9933,9939,9145,9931,9957,
9940,9990,9992,9946,9881,9444,9998,9567,9965,9993,9912,9955,9964,8871,9937,9962,
9947,10086,9938,9932,9625,9184,10002,9756,9941,10013,9945,9933,9941,8328,9934,9920,
9952,10254,9932,9939,9722,9508,9986,9842,9933,10015,9961,9932,10001,8844,9933,9941,
9944,9838,9926,9932,10425,9718,9991,10586,9959,9950,9932,9935,10000,9496,9956,9950,
9931,10325,9933,9926,10717,10588,10007,10042,9934,9957,9961,9951,9971,9892,9934,9946,
9935,9833,9997,9938,11245,10548,9949,10702,9948,9971,9947,9932,10002,10523,9939,9952,
9942,9593,10007,9940,11480,10160,9946,10461,9950,9956,9957,9946,9989,11074,9918,9933,
9974,9529,10003,9942,10340,9774,9930,9835,9928,9939,9936,9938,9983,10813,9916,9962,
10039,9790,10013,9946,10508,9342,9938,9759,9987,10003,9965,9927,10000,9799,9953,9989,
10004,10739,10004,10008,10357,9354,10000,9573,10000,10012,10008,9989,9992,9253,10000,10003,
10003,11617,10003,10002,11878,9341,9993,9403,10005,10010,9993,10007,9991,9444,9990,9996,
9994,12774,10012,10000,12640,10000,9993,9667,9985,9994,9991,9997,10002,10019,10000,10002,
9995,11740,10014,10002,10913,9988,9996,10163,10005,9993,9989,10011,9998,10305,9997,9997,
10011,10411,10010,9995,10027,9993,9999,9740,10000,9995,10016,9999,10002,9999,10004,9996,
9991,10000,10013,10002,9994,10000,10005,9724,10008,10008,9990,9989,10001,9999,10002,10002,
10003,9690,9981,10007,10380,10014,9997,10128,9998,10000,10013,9989,10000,9988,10000,9999,
9991,9137,9997,9990,11970,9993,9992,10294,9992,10000,9995,9992,9998,9999,10000,9996,
10003,9614,9995,9999,10128,10264,10023,10830,9993,9995,9997,10003,10002,9993,9996,9983,
10034,10538,9996,10008,9959,10604,9942,10367,9985,10008,10010,9990,10006,9555,10011,10005,
10045,10335,9988,9998,10430,10885,9958,11008,9978,9993,10000,10014,10002,9292,9982,9995,
9995,10197,10007,9999,10376,10523,10005,11026,10000,9988,10009,9995,10017,9595,10000,9990,
9994,11203,10009,9944,10489,10183,10005,10225,10004,10008,9932,9931,9990,9423,9936,10003,
9989,9851,9944,9935,10254,9666,10007,9976,9978,10004,9936,9925,9994,9218,9940,10000,
9930,10223,9967,9933,10642,9629,10001,10046,9988,10005,9937,9938,10010,8437,9914,9989,
9954,10042,9951,9943,10712,9635,10006,9524,10009,9978,9945,9930,9991,8105,9935,9992,
9962,10225,9983,9957,10923,9625,9983,9631,9943,9983,9934,9923,10002,9442,9942,9957,
9934,10108,10000,9961,10702,9555,9992,9668,9942,10001,9937,9930,9934,10345,9935,9933,
9934,9899,10003,9937,10521,9515,10006,9892,9938,9978,9923,9939,9956,9812,9934,9953,
9957,10065,10000,9942,10952,9184,10005,9782,9942,9994,9955,9931,9960,9927,9940,9953,
9932,10046,9993,9933,10403,9407,9981,10154,9953,10007,9944,9931,9960,9423,9938,9956,
9923,9934,9956,9942,10377,9563,10001,9966,9937,9961,9934,9941,9996,9885,9928,9949,
9944,10068,9955,9949,9994,10158,9983,10526,9939,9957,9948,9930,9988,10480,9954,9928,
9920,10015,9935,9995,10669,11055,10027,10187,9954,9948,10011,10000,10013,10363,10009,9941,
9936,10165,10000,10003,11255,10428,9943,9854,9962,9950,10008,10018,10000,9595,10008,9940,
9987,10665,10013,10002,10603,9336,9952,10059,9965,9950,10021,9989,9979,9737,10000,9930,
10037,10431,10000,10009,9979,9344,9959,9802,9936,9958,10008,9994,9997,10449,10000,9944,
10009,9858,9996,9997,9803,9305,10012,10945,10000,9989,9996,10000,10001,9527,9985,9989,
9996,11699,9980,9989,10637,9211,10016,9671,10000,10014,9994,9982,9998,9650,9991,10000,
10011,12939,9990,10000,11911,9687,10005,8938,10000,10009,9985,10012,9990,9696,10016,10008,
9989,13707,9984,10003,12713,10001,9990,9249,10013,9996,9992,10000,10008,10015,10009,9990,
10014,11798,9996,10001,11374,10008,10006,10859,9992,10000,9998,10015,10011,9988,10021,10005,
9993,10541,10017,10005,9696,9997,10012,10315,9994,10011,9987,9980,10008,10016,9999,9990,
9993,10000,10016,10001,9983,10004,9995,9735,10015,10005,9998,10000,9995,10019,9995,10007,
10022,9396,9990,10000,11201,10011,10009,10163,9983,9994,10014,10010,9999,10282,10021,10010,
9997,9414,10000,9996,12837,9980,9995,9872,9989,9991,9991,10015,9999,10003,9998,10000,
10011,9632,9985,9991,11900,10330,9999,11087,9995,10000,9995,9990,9996,10056,9994,10000,
10052,11117,10009,9993,10760,10316,9944,10660,10000,9987,9988,9992,10006,9929,10006,10014,
10050,10163,9985,10004,10733,10444,9915,10414,10004,10006,9991,10016,10001,9314,10002,9997,
9801,10345,10016,10003,11269,10504,9969,10112,9997,10004,9999,10000,9997,9783,10005,10009,
9805,10311,9989,10004,10173,9364,10005,10412,10000,9996,10006,10003,10003,9465,10004,10005,
9789,9360,9936,9956,10399,9366,10000,9768,10004,9999,9941,9939,10003,9352,9939,10001,
9750,9535,9962,9929,10343,9311,9992,9848,10015,9998,9968,9952,10002,8470,9959,9999,
9787,9366,9958,9934,11013,9312,10013,9736,9947,10003,9933,9953,10001,7767,9948,9948,
9800,10009,10012,9944,11335,9285,9991,9891,9947,10011,9927,9941,9990,8711,9946,9959,
9796,9715,9980,9943,10872,9168,10000,10083,9940,9997,9946,9958,9943,10183,9935,9925,
9784,9695,10002,9945,11380,9470,9991,9838,9955,9983,9930,9953,9958,10678,9919,9956,
9770,9805,9991,9936,11081,9257,10012,9875,9945,9994,9944,9939,9967,10757,9957,9936,
9736,9899,10013,9995,10875,10307,10010,10308,9957,9940,9981,10007,9947,11541,9992,9930,
9765,9320,9926,9940,11071,10074,9977,10961,9954,9974,9951,9940,10010,11383,9953,9957,
9765,9639,9941,9937,11390,10266,10006,10673,9958,9960,9950,9953,10006,10667,9942,9956,
9803,9954,9930,9992,10743,10137,10004,10611,9950,9946,9987,9998,9990,10503,10005,9945,
9841,9745,9951,9997,10322,9569,9962,10062,9940,9950,10007,10002,9992,8973,9993,9953,
9858,9906,10010,9978,9942,9557,9947,10698,9931,10010,10006,10003,10007,9119,9991,9971,
10073,9962,9995,9994,9375,9522,9940,10057,9951,9993,9994,9986,9984,9737,9997,9934,
9998,10262,9978,9994,9348,9685,10007,10022,10006,9998,9996,9997,10002,9473,10006,9982,
10004,11690,10004,9997,9218,9683,10006,8366,9994,10012,9993,9992,9998,8959,10000,10006,
9991,13100,10003,10001,9708,9995,10005,8217,10000,9982,10008,9999,10005,9155,10002,9988,
9997,13172,9981,10017,11118,10002,10000,9260,9995,10001,10003,9986,10003,9689,9990,10018,
10003,12163,10005,10002,11289,10005,10001,10290,10008,9992,9984,10009,10009,9989,9985,10002,
9994,10639,10014,10024,9697,10013,10004,10012,9997,10000,10005,9992,10011,10003,10015,9996,
10000,9992,9983,10014,9679,9999,10014,10325,9993,10005,10004,10000,9996,9989,10009,10001,
10007,9404,9990,10014,10191,9989,10003,11062,10015,10000,9982,10002,9995,10281,9995,9986,
10000,9874,9990,10010,11926,9986,10002,10985,9995,9997,9996,10014,9999,9993,9992,10010,
9860,9801,10017,10001,11972,10042,9949,11867,10009,10003,9987,10003,10013,10016,9991,10000,
9862,12000,10011,9984,10765,10073,9936,10716,10014,9999,9987,10009,10005,9915,10003,9989,
